,Instance,Model,X,Y,R_sq_log,Score
277,SCHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.06650796  0.09426982]
 [ 0.07829058  0.10883628]
 [ 0.09248368  0.12235653]
 ...
 [ 1.00252472 -0.01189867]
 [ 1.01671782  0.00162158]
 [ 1.02850044  0.01618804]]","[[7.5729153 ]
 [3.96864876]
 [6.72263039]
 ...
 [7.15125739]
 [5.95420123]
 [7.47492856]]",1.8228795438096368
278,SCHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-17.59108329  40.44560928]
 [-18.62863674  38.58470416]
 [-19.83817176  35.93754053]
 ...
 [ 22.27322998 -52.25604422]
 [ 22.79422235 -53.79017282]
 [ 23.18793116 -55.12183342]]","[[0.00353432]
 [0.016752  ]
 [0.01390378]
 ...
 [0.0271636 ]
 [0.02233363]
 [0.01324758]]",0.7053656202511294
279,SCHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.54088466  6.12845788]
 [ 4.93326595  6.55147585]
 [ 5.02108911  6.7660422 ]
 ...
 [10.60838456  7.728229  ]
 [10.37973181  7.75583357]
 [10.03848066  7.78865075]]","[[11.11005395]
 [ 4.63519818]
 [ 3.11636963]
 ...
 [ 1.73783981]
 [ 1.80682076]
 [ 3.21844055]]",1.688890451466297
280,SFEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.1380414   0.02149915]
 [-1.11499495  0.00773767]
 [-1.09131493 -0.00611892]
 ...
 [ 1.09131493  0.00611892]
 [ 1.11499495 -0.00773767]
 [ 1.1380414  -0.02149915]]","[[1.76553104]
 [2.65487871]
 [4.44341657]
 ...
 [2.27762913]
 [4.00521701]
 [3.76934948]]",0.4425894758182558
281,SFEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.27643246  0.08906725]
 [-1.25102865  0.04100075]
 [-1.23285434 -0.00641984]
 ...
 [ 1.24771719  0.0029965 ]
 [ 1.27821305 -0.03593423]
 [ 1.28846612 -0.08132284]]","[[5.6592215 ]
 [4.11481898]
 [4.1635334 ]
 ...
 [2.4518487 ]
 [3.00072869]
 [6.26782798]]",1.3604047224921878
282,SFEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.20851944e-01 -2.23903405e-03]
 [ 1.45134227e-01  1.12731016e-02]
 [ 1.69988200e-01  2.48658539e-02]
 ...
 [ 2.34957778e+00 -1.92990199e-02]
 [ 2.37443175e+00 -5.70626758e-03]
 [ 2.39871403e+00  7.80586803e-03]]","[[1.50087663]
 [2.42312775]
 [4.28478873]
 ...
 [1.93720902]
 [3.84412895]
 [3.66290722]]",0.4312139085897332
283,SFEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[  5.26203184 -78.06780815]
 [  6.02668475 -76.96786726]
 [  6.8253166  -75.81593601]
 ...
 [ -7.25560483  75.07045654]
 [ -6.47695606  76.26642525]
 [ -5.73024735  77.34044266]]","[[0.01106503]
 [0.0512437 ]
 [0.07943347]
 ...
 [0.00561878]
 [0.02090295]
 [0.03154777]]",0.02553149841969478
284,SFEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 6.11614277  7.65042429]
 [ 7.43107649  6.89171565]
 [ 7.6869375   6.56835526]
 ...
 [ 6.85139477 13.12907427]
 [ 7.03892521 12.74475635]
 [ 7.17475426 12.41959724]]","[[15.6547729 ]
 [ 5.25688638]
 [ 2.05891879]
 ...
 [ 0.99178881]
 [ 0.37145174]
 [ 2.25394472]]",1.3119800755253463
285,SFEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.1380414   0.02149915]
 [-1.11499495  0.00773767]
 [-1.09131493 -0.00611892]
 ...
 [ 1.09131493  0.00611892]
 [ 1.11499495 -0.00773767]
 [ 1.1380414  -0.02149915]]","[[1.76553104]
 [2.65487871]
 [4.44341657]
 ...
 [2.27762913]
 [4.00521701]
 [3.76934948]]",0.4425894758182558
286,SFEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.27643246  0.08906725]
 [-1.25102865  0.04100075]
 [-1.23285434 -0.00641984]
 ...
 [ 1.24771719  0.0029965 ]
 [ 1.27821305 -0.03593423]
 [ 1.28846612 -0.08132284]]","[[5.6592215 ]
 [4.11481898]
 [4.1635334 ]
 ...
 [2.4518487 ]
 [3.00072869]
 [6.26782798]]",1.3604047224921878
287,SFEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.20851944e-01 -2.23903405e-03]
 [ 1.45134227e-01  1.12731016e-02]
 [ 1.69988200e-01  2.48658539e-02]
 ...
 [ 2.34957778e+00 -1.92990199e-02]
 [ 2.37443175e+00 -5.70626758e-03]
 [ 2.39871403e+00  7.80586803e-03]]","[[1.50087663]
 [2.42312775]
 [4.28478873]
 ...
 [1.93720902]
 [3.84412895]
 [3.66290722]]",0.4312139085897332
288,SFEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[  5.26203184 -78.06780815]
 [  6.02668475 -76.96786726]
 [  6.8253166  -75.81593601]
 ...
 [ -7.25560483  75.07045654]
 [ -6.47695606  76.26642525]
 [ -5.73024735  77.34044266]]","[[0.01106503]
 [0.0512437 ]
 [0.07943347]
 ...
 [0.00561878]
 [0.02090295]
 [0.03154777]]",0.02553149841969478
289,SFEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 6.11614277  7.65042429]
 [ 7.43107649  6.89171565]
 [ 7.6869375   6.56835526]
 ...
 [ 6.85139477 13.12907427]
 [ 7.03892521 12.74475635]
 [ 7.17475426 12.41959724]]","[[15.6547729 ]
 [ 5.25688638]
 [ 2.05891879]
 ...
 [ 0.99178881]
 [ 0.37145174]
 [ 2.25394472]]",1.3119800755253463
290,SFHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.00263603  0.04884775]
 [-0.98748859  0.06009497]
 [-0.97048854  0.06940671]
 ...
 [ 0.97048854 -0.06940671]
 [ 0.98748859 -0.06009497]
 [ 1.00263603 -0.04884775]]","[[6.37827527]
 [7.40394424]
 [8.13103983]
 ...
 [6.94299023]
 [8.16455328]
 [7.67749257]]",1.074822857087253
291,SFHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.27946437  0.04762341]
 [ 1.24419106  0.02426195]
 [ 1.21069947  0.00601424]
 ...
 [-1.21043325 -0.00387897]
 [-1.24552049 -0.02298648]
 [-1.27992151 -0.04633974]]","[[3.4756947 ]
 [4.20317755]
 [3.44060825]
 ...
 [4.22614488]
 [3.45284924]
 [3.61026951]]",0.9921817286945522
292,SFHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10535709  0.0564934 ]
 [ 0.1231587   0.06770174]
 [ 0.1427508   0.07696107]
 ...
 [ 2.07859002 -0.07491151]
 [ 2.09818212 -0.06565218]
 [ 2.11598372 -0.05444384]]","[[6.41347105]
 [7.68748505]
 [8.45247955]
 ...
 [6.77101326]
 [8.55707405]
 [8.48797591]]",1.0125308140060212
293,SFHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 39.62017727  58.40964661]
 [ 39.56784586  57.0683503 ]
 [ 39.47098438  55.66372612]
 ...
 [-39.62483965 -56.02981201]
 [-39.72901904 -57.45942246]
 [-39.74796391 -58.7641468 ]]","[[1.08493912e-04]
 [6.36678148e-02]
 [1.11376075e-01]
 ...
 [5.03805415e-03]
 [1.29814814e-02]
 [5.13035090e-02]]",0.026988920962624004
294,SFHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 3.59793773 -0.90970732]
 [ 4.17761773 -0.79141713]
 [ 4.34423889 -0.76758584]
 ...
 [10.2974951  -5.31729516]
 [10.1366174  -5.25483492]
 [ 9.81025643 -5.14924724]]","[[ 7.77605813]
 [16.59961814]
 [ 3.22558975]
 ...
 [ 3.61482824]
 [ 3.44923525]
 [ 1.25998919]]",1.2622296528420949
295,SFHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.00263603  0.04884775]
 [-0.98748859  0.06009497]
 [-0.97048854  0.06940671]
 ...
 [ 0.97048854 -0.06940671]
 [ 0.98748859 -0.06009497]
 [ 1.00263603 -0.04884775]]","[[6.37827527]
 [7.40394424]
 [8.13103983]
 ...
 [6.94299023]
 [8.16455328]
 [7.67749257]]",1.074822857087253
296,SFHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.27946437  0.04762341]
 [ 1.24419106  0.02426195]
 [ 1.21069947  0.00601424]
 ...
 [-1.21043325 -0.00387897]
 [-1.24552049 -0.02298648]
 [-1.27992151 -0.04633974]]","[[3.4756947 ]
 [4.20317755]
 [3.44060825]
 ...
 [4.22614488]
 [3.45284924]
 [3.61026951]]",0.9921817286945522
297,SFHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10535709  0.0564934 ]
 [ 0.1231587   0.06770174]
 [ 0.1427508   0.07696107]
 ...
 [ 2.07859002 -0.07491151]
 [ 2.09818212 -0.06565218]
 [ 2.11598372 -0.05444384]]","[[6.41347105]
 [7.68748505]
 [8.45247955]
 ...
 [6.77101326]
 [8.55707405]
 [8.48797591]]",1.0125308140060212
298,SFHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 39.62017727  58.40964661]
 [ 39.56784586  57.0683503 ]
 [ 39.47098438  55.66372612]
 ...
 [-39.62483965 -56.02981201]
 [-39.72901904 -57.45942246]
 [-39.74796391 -58.7641468 ]]","[[1.08493912e-04]
 [6.36678148e-02]
 [1.11376075e-01]
 ...
 [5.03805415e-03]
 [1.29814814e-02]
 [5.13035090e-02]]",0.026988920962624004
299,SFHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 3.59793773 -0.90970732]
 [ 4.17761773 -0.79141713]
 [ 4.34423889 -0.76758584]
 ...
 [10.2974951  -5.31729516]
 [10.1366174  -5.25483492]
 [ 9.81025643 -5.14924724]]","[[ 7.77605813]
 [16.59961814]
 [ 3.22558975]
 ...
 [ 3.61482824]
 [ 3.44923525]
 [ 1.25998919]]",1.2622296528420949
300,CLEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.08869374  0.23889327]
 [-0.11714473  0.25248777]
 [-0.14729924  0.26178395]
 ...
 [ 0.52000424 -0.19434283]
 [ 0.54357434 -0.17336515]
 [ 0.56380949 -0.14918469]]","[[11.04189611]
 [10.98372898]
 [10.24705296]
 ...
 [ 8.39386909]
 [ 7.91724682]
 [ 8.29783441]]",2.0853958852363688
301,CLEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.43178228  0.35271444]
 [-0.45518445  0.33636848]
 [-0.47799448  0.31890868]
 ...
 [ 0.76881317 -0.34208154]
 [ 0.79858051 -0.35698761]
 [ 0.82773586 -0.37276089]]","[[6.68188418]
 [6.99468345]
 [7.49349875]
 ...
 [4.73867853]
 [6.45805336]
 [7.36059801]]",1.8301985022266536
302,CLEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.04346337 -0.09188588]
 [ 0.03993175 -0.12040188]
 [ 0.03889462 -0.15058486]
 ...
 [ 0.30583437  0.52068317]
 [ 0.2916954   0.54405225]
 [ 0.27629066  0.56406604]]","[[5.36929118]
 [0.18215125]
 [5.36360105]
 ...
 [5.22127835]
 [3.17053583]
 [5.1132152 ]]",1.745948773353962
303,CLEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-30.13187313 -39.99283867]
 [-29.02257384 -40.28601275]
 [-27.84955264 -40.61913599]
 ...
 [ 23.53713358  40.60322222]
 [ 24.42015893  41.40715652]
 [ 25.23121233  42.14318352]]","[[0.07966098]
 [0.03578509]
 [0.03085384]
 ...
 [0.07374513]
 [0.04316264]
 [0.13622107]]",0.40196717878490357
304,CLEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.15505224  2.59790002]
 [-0.14314999  2.31899507]
 [-0.30613188  2.23480776]
 ...
 [-6.02400355 16.65710641]
 [-5.99096362 16.81595732]
 [-5.95573854 16.95408964]]","[[7.7608668 ]
 [7.71687792]
 [6.08900413]
 ...
 [2.61396449]
 [1.17888774]
 [1.83997013]]",1.29051977903321
305,CLEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.05800198  0.2432087 ]
 [-0.08909433  0.2493169 ]
 [-0.12080232  0.25083059]
 ...
 [ 0.15741554 -0.18104197]
 [ 0.17531597 -0.15482113]
 [ 0.18917959 -0.12632289]]","[[12.25705481]
 [15.58654404]
 [15.93525594]
 ...
 [ 5.34674746]
 [ 5.27452788]
 [ 5.47696697]]",2.0647080235710753
306,CLEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.28618204 -0.12373948]
 [-0.32027941 -0.08716384]
 [-0.35074256 -0.0454576 ]
 ...
 [ 0.29411617 -0.07031035]
 [ 0.31122901 -0.08526766]
 [ 0.3342652  -0.09383796]]","[[ 8.7504375 ]
 [13.00003694]
 [ 8.98572401]
 ...
 [11.06054366]
 [ 9.29921378]
 [ 8.51760915]]",1.8981284189514513
307,CLEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.04043293 -0.10070989]
 [ 0.04177757 -0.13231492]
 [ 0.04713642 -0.16363928]
 ...
 [ 0.3489406   0.19127592]
 [ 0.32301928  0.20375509]
 [ 0.2960173   0.21184556]]","[[6.74054919]
 [3.85893396]
 [6.36082877]
 ...
 [5.78111398]
 [4.13833406]
 [7.28757735]]",1.9208446312724703
308,CLEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 12.78149981  37.96225376]
 [ 15.83642541  36.57241612]
 [ 17.93933441  35.00114456]
 ...
 [  3.5710204  -40.50949465]
 [  1.56668394 -41.71622873]
 [ -0.19366103 -42.71063843]]","[[0.03905647]
 [0.01665958]
 [0.0372602 ]
 ...
 [0.17000531]
 [0.07897876]
 [0.2268527 ]]",0.7038558005539016
309,CLEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 6.05234594  5.09796999]
 [ 6.20971508  4.53174125]
 [ 6.36345402  4.30958719]
 ...
 [16.50238423  9.64503531]
 [16.86527229  9.68920183]
 [17.21260834  9.74973927]]","[[ 6.97411908]
 [11.01686619]
 [10.39817589]
 ...
 [ 4.61025893]
 [ 2.5728266 ]
 [ 2.4951702 ]]",1.5260568223418611
310,CLHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.21251806  0.26352312]
 [ 0.24157149  0.25839892]
 [ 0.27247775  0.25289711]
 ...
 [-0.32285079  0.229386  ]
 [-0.29216891  0.22393368]
 [-0.26108972  0.21836264]]","[[4.8902917 ]
 [3.95334773]
 [0.89413128]
 ...
 [3.86208337]
 [4.08178581]
 [4.61022557]]",1.946816987386374
311,CLHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.5110486  -0.22717317]
 [-0.54471604 -0.2423694 ]
 [-0.58103076 -0.25233123]
 ...
 [ 0.64982551 -0.20955446]
 [ 0.61208939 -0.20871102]
 [ 0.57468797 -0.2042029 ]]","[[17.77615643]
 [17.39185842]
 [19.12434762]
 ...
 [12.94261645]
 [10.2662813 ]
 [ 9.7347924 ]]",1.9395705173232318
312,CLHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.01871568  0.1096431 ]
 [ 0.00752724  0.13675986]
 [-0.00271192  0.16632118]
 ...
 [ 0.28911925 -0.35316142]
 [ 0.27864194 -0.32394913]
 [ 0.2696035  -0.29368129]]","[[4.98065397]
 [3.40254837]
 [4.52464583]
 ...
 [4.63899991]
 [3.19608103]
 [4.78366125]]",1.8894105711883395
313,CLHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 40.01044788  26.23534355]
 [ 39.96162237  24.48453854]
 [ 39.50541351  22.17047965]
 ...
 [-38.50822088 -23.47584274]
 [-36.90035234 -23.70323581]
 [-35.38959198 -23.43515177]]","[[3.42995598]
 [8.21510812]
 [2.22101954]
 ...
 [4.33236071]
 [3.71845148]
 [1.40972977]]",0.5777347351877372
314,CLHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.86466054  4.20434396]
 [ 0.85865132  3.81905572]
 [ 0.93162364  3.64716393]
 ...
 [19.57846491  3.48631873]
 [19.6002719   3.6705382 ]
 [19.5433794   3.87341983]]","[[5.45747666]
 [4.28616055]
 [1.80000716]
 ...
 [4.14687348]
 [0.53730921]
 [1.97673899]]",1.3069245263892726
315,CLHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.1118794  -0.10565831]
 [-0.14106668 -0.10321496]
 [-0.17224215 -0.10040834]
 ...
 [-0.0833942  -0.11860513]
 [-0.11431951 -0.11585788]
 [-0.14576536 -0.11287861]]","[[5.34845553]
 [3.81639154]
 [3.36961087]
 ...
 [5.20462273]
 [4.61421566]
 [6.270201  ]]",2.054951378246073
316,CLHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.14507293 -0.1508887 ]
 [-0.18392178 -0.14548624]
 [-0.23166265 -0.14880647]
 ...
 [-0.12626653 -0.18059148]
 [-0.16394527 -0.16619915]
 [-0.21304181 -0.17204926]]","[[5.74372015]
 [2.75660613]
 [4.0912698 ]
 ...
 [5.43165078]
 [7.79528618]
 [7.652786  ]]",2.1055228135067456
317,CLHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[0.02626841 0.09758099]
 [0.01764559 0.12566982]
 [0.01180865 0.15631703]
 ...
 [0.01656859 0.06662129]
 [0.01014715 0.09690185]
 [0.00680129 0.12830087]]","[[5.66068886]
 [2.0794539 ]
 [5.40860986]
 ...
 [6.04184007]
 [5.41784926]
 [6.37925041]]",1.9829351552065024
318,CLHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ -5.419046   -28.31272993]
 [ -2.60329832 -29.08242279]
 [  0.23853331 -29.41777816]
 ...
 [ -8.48783886 -28.35834124]
 [ -5.65726612 -29.18454442]
 [ -2.89751009 -29.66538095]]","[[0.00825692]
 [0.00082649]
 [0.00905992]
 ...
 [0.0121536 ]
 [0.16901461]
 [0.2934358 ]]",0.9149782544630911
319,CLHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[7.56605473 4.02704772]
 [7.61934881 3.59878976]
 [7.52103252 3.39294093]
 ...
 [7.86901762 3.79496851]
 [7.80130434 3.54968861]
 [7.6590667  3.34289733]]","[[4.60331199]
 [3.1020269 ]
 [3.86701595]
 ...
 [0.97516577]
 [2.79540432]
 [4.81452513]]",1.4799630432786455
320,CPEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.04805294  0.23837805]
 [-0.0776239   0.24851629]
 [-0.10833705  0.25418937]
 ...
 [ 0.26806583 -0.1785624 ]
 [ 0.28860104 -0.15497425]
 [ 0.30547222 -0.12860107]]","[[11.27328943]
 [11.23674684]
 [10.39990492]
 ...
 [ 5.08240706]
 [ 4.21864223]
 [ 5.96931562]]",2.0907210381236414
321,CPEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.3366379  -0.09764167]
 [-0.34364208 -0.07197723]
 [-0.34803792 -0.0458504 ]
 ...
 [ 0.4819037  -0.10791749]
 [ 0.51152027 -0.11683935]
 [ 0.54036083 -0.12532985]]","[[ 6.37001429]
 [ 7.63199466]
 [ 6.87918219]
 ...
 [ 8.87603186]
 [ 9.20132627]
 [15.30220542]]",1.9447766938738846
322,CPEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.06038803 -0.0892863 ]
 [ 0.06317057 -0.11930349]
 [ 0.06895175 -0.14989645]
 ...
 [ 0.32434547  0.279314  ]
 [ 0.30418041  0.29647834]
 [ 0.28345003  0.30973962]]","[[5.32751487]
 [0.91693974]
 [5.34851604]
 ...
 [5.77055625]
 [4.32960912]
 [7.36711109]]",1.7811383711320048
323,CPEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 37.95772762 -22.47719383]
 [ 36.63695242 -22.33049059]
 [ 35.19107786 -22.25627283]
 ...
 [-51.79667393   1.38947441]
 [-53.41419557   2.53275504]
 [-54.81090832   3.44370607]]","[[0.02436309]
 [0.07064939]
 [0.0276973 ]
 ...
 [0.5924327 ]
 [0.235715  ]
 [0.10439674]]",0.5693220385493419
324,CPEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.46938165  2.45690349]
 [ 2.02836206  2.19758652]
 [ 1.86303397  2.12434382]
 ...
 [-4.31029101 11.48254619]
 [-4.22476573 11.84485117]
 [-4.08636646 12.24579015]]","[[ 9.69480157]
 [ 6.98364117]
 [ 5.28566077]
 ...
 [12.27449926]
 [10.86215261]
 [ 8.87455233]]",1.4448204634756616
325,CPEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.21529286  0.14307806]
 [-0.23836616  0.12140711]
 [-0.25806377  0.09656106]
 ...
 [ 0.28043809  0.15033859]
 [ 0.26955237  0.18013228]
 [ 0.25446455  0.20797678]]","[[11.5049766 ]
 [13.26741774]
 [13.15932635]
 ...
 [ 6.01727525]
 [ 6.78442213]
 [ 7.8346589 ]]",2.2154979935931283
